"Congress","State","Party","Full.Name","born","died","Member.x","sess_1.x","sess_2.x","age","Member.y","Reason","Category_1","Category_2"
113,"NY","D","Gregory W. Meeks",1953,NA,"Gregory Meeks",2013,2014,54,NA,NA,NA,NA
113,"NY","D","Grace Meng",1975,NA,"Grace Meng",2013,2014,32,NA,NA,NA,NA
113,"NY","D","Jerrold Lewis Nadler",1947,NA,"Jerrold Nadler",2013,2014,60,NA,NA,NA,NA
113,"NY","D","William Owens",1949,NA,"William Owens",2013,2014,58,NA,NA,NA,NA
113,"NY","D","Charles B. Rangel",1930,NA,"Charles Rangel",2013,2014,77,NA,NA,NA,NA
113,"NY","D","Charles Ellis (Chuck) Schumer",1950,NA,"Chuck Schumer",2013,2014,57,NA,NA,NA,NA
113,"NY","D","José E. Serrano",1943,NA,"José Serrano",2013,2014,64,NA,NA,NA,NA
113,"NY","D","Louise McIntosh Slaughter",1929,NA,"Louise Slaughter",2013,2014,78,NA,NA,NA,NA
113,"NY","D","Paul Tonko",1949,NA,"Paul Tonko",2013,2014,58,NA,NA,NA,NA
113,"NY","D","Nydia M. Velázquez",1953,NA,"Nydia Velázquez",2013,2014,54,NA,NA,NA,NA
113,"NY","R","Chris Collins",1950,NA,"Chris Collins",2013,2014,57,NA,NA,NA,NA
113,"NY","R","Christopher Gibson",1964,NA,"Christopher Gibson",2013,2014,43,NA,NA,NA,NA
113,"NY","R","Michael G. Grimm",1970,NA,"Michael Grimm",2013,2014,37,NA,NA,NA,NA
113,"NY","R","Richard Hanna",1951,NA,"Richard Hanna",2013,2014,56,NA,NA,NA,NA
113,"NY","R","Peter T. King",1944,NA,"Peter King",2013,2014,63,NA,NA,NA,NA
113,"NY","R","Thomas W. II Reed",1971,NA,"Thomas Reed",2013,2014,36,NA,NA,NA,NA
113,"OH","D","Joyce Beatty",1950,NA,"Joyce Beatty",2013,2014,57,NA,NA,NA,NA
113,"OH","D","Sherrod Brown",1952,NA,"Sherrod Brown",2013,2014,55,NA,NA,NA,NA
113,"OH","D","Marcia L. Fudge",1952,NA,"Marcia Fudge",2013,2014,55,NA,NA,NA,NA
113,"OH","D","Marcia Carolyn (Marcy) Kaptur",1946,NA,"Marcy Kaptur",2013,2014,61,NA,NA,NA,NA
113,"OH","D","Timothy J. Ryan",1973,NA,"Timothy Ryan",2013,2014,34,NA,NA,NA,NA
113,"OH","R","John Andrew Boehner",1949,NA,"John Boehner",2013,2014,58,NA,NA,NA,NA
113,"OH","R","Steve Chabot",1953,NA,"Steve Chabot",2013,2014,54,NA,NA,NA,NA
113,"OH","R","Bob Gibbs",1954,NA,"Bob Gibbs",2013,2014,53,NA,NA,NA,NA
113,"OH","R","Bill Johnson",1954,NA,"Bill Johnson",2013,2014,53,NA,NA,NA,NA
113,"OH","R","Jim Jordan",1964,NA,"Jim Jordan",2013,2014,43,NA,NA,NA,NA
113,"OH","R","David Joyce",1957,NA,"David Joyce",2013,2014,50,NA,NA,NA,NA
113,"OH","R","Robert E. Latta",1956,NA,"Robert Latta",2013,2014,51,NA,NA,NA,NA
113,"OH","R","Robert Jones (Rob) Portman",1955,NA,"Rob Portman",2013,2014,52,NA,NA,NA,NA
113,"OH","R","Jim Renacci",1958,NA,"Jim Renacci",2013,2014,49,NA,NA,NA,NA
113,"OH","R","Steve Stivers",1965,NA,"Steve Stivers",2013,2014,42,NA,NA,NA,NA
113,"OH","R","Patrick (Pat) Tiberi",1962,NA,"Pat Tiberi",2013,2014,45,NA,NA,NA,NA
113,"OH","R","Michael R. Turner",1960,NA,"Michael Turner",2013,2014,47,NA,NA,NA,NA
113,"OH","R","Brad Wenstrup",1958,NA,"Brad Wenstrup",2013,2014,49,NA,NA,NA,NA
113,"OK","R","Jim Bridenstine",1975,NA,"Jim Bridenstine",2013,2014,32,NA,NA,NA,NA
113,"OK","R","Thomas Allen Coburn",1948,NA,"Thomas Coburn",2013,2014,59,"Tom Coburn","Self-imposed term limits/""shifting my focus elsewhere""","D","F"
113,"OK","R","Tom Cole",1949,NA,"Tom Cole",2013,2014,58,NA,NA,NA,NA
113,"OK","R","James Mountain Inhofe",1934,NA,"James Inhofe",2013,2014,73,NA,NA,NA,NA
113,"OK","R","James Lankford",1968,NA,"James Lankford",2013,2014,39,NA,NA,NA,NA
113,"OK","R","Frank D. Lucas",1960,NA,"Frank Lucas",2013,2014,47,NA,NA,NA,NA
113,"OK","R","Markwayne Mullin",1977,NA,"Markwayne Mullin",2013,2014,30,NA,NA,NA,NA
113,"OR","D","Earl Blumenauer",1948,NA,"Earl Blumenauer",2013,2014,59,NA,NA,NA,NA
113,"OR","D","Suzanne Bonamici",1954,NA,"Suzanne Bonamici",2013,2014,53,NA,NA,NA,NA
113,"OR","D","Peter Anthony Defazio",1947,NA,"Peter Defazio",2013,2014,60,NA,NA,NA,NA
113,"OR","D","Jeff Merkley",1956,NA,"Jeff Merkley",2013,2014,51,NA,NA,NA,NA
113,"OR","D","Kurt Schrader",1951,NA,"Kurt Schrader",2013,2014,56,NA,NA,NA,NA
113,"OR","D","Ronald Lee Wyden",1949,NA,"Ronald Wyden",2013,2014,58,NA,NA,NA,NA
113,"OR","R","Greg Walden",1957,NA,"Greg Walden",2013,2014,50,NA,NA,NA,NA
113,"PA","D","Robert A. Brady",1945,NA,"Robert Brady",2013,2014,62,NA,NA,NA,NA
113,"PA","D","Matt Cartwright",1961,NA,"Matt Cartwright",2013,2014,46,NA,NA,NA,NA
113,"PA","D","Robert (bob) Casey Jr.",1960,NA,"Bob Casey",2013,2014,47,NA,NA,NA,NA
113,"PA","D","Michael F. Doyle",1953,NA,"Michael Doyle",2013,2014,54,NA,NA,NA,NA
113,"PA","D","Chaka Fattah",1956,NA,"Chaka Fattah",2013,2014,51,NA,NA,NA,NA
113,"PA","D","Allyson Y. Schwartz",1948,NA,"Allyson Schwartz",2013,2014,59,NA,NA,NA,NA
113,"PA","R","Lou Barletta",1956,NA,"Lou Barletta",2013,2014,51,NA,NA,NA,NA
113,"PA","R","Charles W. Dent",1960,NA,"Charles Dent",2013,2014,47,NA,NA,NA,NA
113,"PA","R","Michael G. Fitzpatrick",1963,NA,"Michael Fitzpatrick",2013,2014,44,NA,NA,NA,NA
113,"PA","R","Jim Gerlach",1955,NA,"Jim Gerlach",2013,2014,52,NA,NA,NA,NA
113,"PA","R","Mike Kelly",1948,NA,"Mike Kelly",2013,2014,59,NA,NA,NA,NA
113,"PA","R","Thomas A. Marino",1952,NA,"Thomas Marino",2013,2014,55,NA,NA,NA,NA
113,"PA","R","Patrick Meehan",1955,NA,"Patrick Meehan",2013,2014,52,NA,NA,NA,NA
113,"PA","R","Timothy Murphy",1952,NA,"Timothy Murphy",2013,2014,55,NA,NA,NA,NA
113,"PA","R","Scott Perry",1962,NA,"Scott Perry",2013,2014,45,NA,NA,NA,NA
113,"PA","R","Joseph R. Pitts",1939,NA,"Joseph Pitts",2013,2014,68,NA,NA,NA,NA
113,"PA","R","Keith Rothfus",1962,NA,"Keith Rothfus",2013,2014,45,NA,NA,NA,NA
113,"PA","R","William (Bill) Shuster",1961,NA,"Bill Shuster",2013,2014,46,NA,NA,NA,NA
113,"PA","R","Glenn Thompson",1959,NA,"Glenn Thompson",2013,2014,48,NA,NA,NA,NA
113,"PA","R","Patrick Joseph Toomey",1961,NA,"Patrick Toomey",2013,2014,46,NA,NA,NA,NA
113,"RI","D","David N. Cicilline",1961,NA,"David Cicilline",2013,2014,46,NA,NA,NA,NA
113,"RI","D","James Langevin",1964,NA,"James Langevin",2013,2014,43,NA,NA,NA,NA
113,"RI","D","John F. (Jack) Reed",1949,NA,"Jack Reed",2013,2014,58,NA,NA,NA,NA
113,"RI","D","Sheldon Whitehouse",1955,NA,"Sheldon Whitehouse",2013,2014,52,NA,NA,NA,NA
113,"SC","D","James Enos Clyburn",1940,NA,"James Clyburn",2013,2014,67,NA,NA,NA,NA
113,"SC","R","Jeff Duncan",1966,NA,"Jeff Duncan",2013,2014,41,NA,NA,NA,NA
113,"SC","R","Trey Gowdy",1964,NA,"Trey Gowdy",2013,2014,43,NA,NA,NA,NA
113,"SC","R","Lindsey O. Graham",1955,NA,"Lindsey Graham",2013,2014,52,NA,NA,NA,NA
113,"SC","R","Mick Mulvaney",1967,NA,"Mick Mulvaney",2013,2014,40,NA,NA,NA,NA
113,"SC","R","Tom Rice",1957,NA,"Tom Rice",2013,2014,50,NA,NA,NA,NA
113,"SC","R","Mark Sanford",1960,NA,"Mark Sanford",2013,2014,47,NA,NA,NA,NA
113,"SC","R","Tim Scott",1965,NA,"Tim Scott",2013,2014,42,NA,NA,NA,NA
113,"SC","R","Addison Graves (Joe) Wilson",1947,NA,"Joe Wilson",2013,2014,60,NA,NA,NA,NA
113,"SD","D","Timothy Peter (Tim) Johnson",1946,NA,"Tim Johnson",2013,2014,61,NA,NA,NA,NA
113,"SD","R","Kristi Noem",1971,NA,"Kristi Noem",2013,2014,36,NA,NA,NA,NA
113,"SD","R","John Thune",1961,NA,"John Thune",2013,2014,46,NA,NA,NA,NA
113,"TN","D","Stephen Cohen",1949,NA,"Stephen Cohen",2013,2014,58,NA,NA,NA,NA
113,"TN","D","James Hayes Shofner Cooper",1954,NA,"James Cooper",2013,2014,53,NA,NA,NA,NA
113,"TN","R","Lamar Alexander",1940,NA,"Lamar Alexander",2013,2014,67,NA,NA,NA,NA
113,"TN","R","Diane Black",1951,NA,"Diane Black",2013,2014,56,NA,NA,NA,NA
113,"TN","R","Marsha Blackburn",1952,NA,"Marsha Blackburn",2013,2014,55,NA,NA,NA,NA
113,"TN","R","Robert (Bob) Corker",1952,NA,"Bob Corker",2013,2014,55,NA,NA,NA,NA
113,"TN","R","Scott Desjarlais",1964,NA,"Scott Desjarlais",2013,2014,43,NA,NA,NA,NA
113,"TN","R","John J. Duncan Jr.",1947,NA,"John Duncan",2013,2014,60,NA,NA,NA,NA
113,"TN","R","Stephen Lee Fincher",1973,NA,"Stephen Fincher",2013,2014,34,NA,NA,NA,NA
113,"TN","R","Chuck Fleischmann",1962,NA,"Chuck Fleischmann",2013,2014,45,NA,NA,NA,NA
113,"TN","R","David P. (Phil) Roe",1945,NA,"Phil Roe",2013,2014,62,NA,NA,NA,NA
113,"TX","D","Joaquin Castro",1974,NA,"Joaquin Castro",2013,2014,33,NA,NA,NA,NA
113,"TX","D","Henry Cuellar",1955,NA,"Henry Cuellar",2013,2014,52,NA,NA,NA,NA
113,"TX","D","Lloyd Alton Doggett",1946,NA,"Lloyd Doggett",2013,2014,61,NA,NA,NA,NA
113,"TX","D","Pete P. Gallego",1961,NA,"Pete Gallego",2013,2014,46,NA,NA,NA,NA
113,"TX","D","Al Green",1947,NA,"Al Green",2013,2014,60,NA,NA,NA,NA
113,"TX","D","Raymond Eugene (Gene) Green",1947,NA,"Gene Green",2013,2014,60,NA,NA,NA,NA
113,"TX","D","Rubén Hinojosa",1940,NA,"Rubén Hinojosa",2013,2014,67,NA,NA,NA,NA
113,"TX","D","Sheila Jackson Lee",1950,NA,"Sheila Jackson Lee",2013,2014,57,NA,NA,NA,NA
113,"TX","D","Eddie Bernice Johnson",1935,NA,"Eddie Johnson",2013,2014,72,NA,NA,NA,NA
113,"TX","D","Beto O'rourke",1972,NA,"Beto O'rourke",2013,2014,35,NA,NA,NA,NA
113,"TX","D","Marc Veasey",1971,NA,"Marc Veasey",2013,2014,36,NA,NA,NA,NA
113,"TX","D","Filemon Vela",1963,NA,"Filemon Vela",2013,2014,44,NA,NA,NA,NA
113,"TX","R","Joe Linus Barton",1949,NA,"Joe Barton",2013,2014,58,NA,NA,NA,NA
113,"TX","R","Kevin Patrick Brady",1955,NA,"Kevin Brady",2013,2014,52,NA,NA,NA,NA
113,"TX","R","Michael C. Burgess",1950,NA,"Michael Burgess",2013,2014,57,NA,NA,NA,NA
113,"TX","R","John R. Carter",1941,NA,"John Carter",2013,2014,66,NA,NA,NA,NA
113,"TX","R","K. Michael Conaway",1948,NA,"K. Conaway",2013,2014,59,NA,NA,NA,NA
113,"TX","R","John Cornyn",1952,NA,"John Cornyn",2013,2014,55,NA,NA,NA,NA
113,"TX","R","Rafael Edward (Ted) Cruz",1970,NA,"Ted Cruz",2013,2014,37,NA,NA,NA,NA
113,"TX","R","John Culberson",1956,NA,"John Culberson",2013,2014,51,NA,NA,NA,NA
113,"TX","R","Blake Farenthold",1961,NA,"Blake Farenthold",2013,2014,46,NA,NA,NA,NA
113,"TX","R","Bill Flores",1954,NA,"Bill Flores",2013,2014,53,NA,NA,NA,NA
113,"TX","R","Louie Gohmert",1953,NA,"Louie Gohmert",2013,2014,54,NA,NA,NA,NA
113,"TX","R","Kay Granger",1943,NA,"Kay Granger",2013,2014,64,NA,NA,NA,NA
113,"TX","R","Ralph Moody Hall",1923,NA,"Ralph Hall",2013,2014,84,NA,NA,NA,NA
113,"TX","R","Jeb Hensarling",1957,NA,"Jeb Hensarling",2013,2014,50,NA,NA,NA,NA
113,"TX","R","Sam Johnson",1930,NA,"Sam Johnson",2013,2014,77,NA,NA,NA,NA
113,"TX","R","Kenny Marchant",1951,NA,"Kenny Marchant",2013,2014,56,NA,NA,NA,NA
113,"TX","R","Michael T. Mccaul",1962,NA,"Michael Mccaul",2013,2014,45,NA,NA,NA,NA
113,"TX","R","Randy Neugebauer",1949,NA,"Randy Neugebauer",2013,2014,58,NA,NA,NA,NA
113,"TX","R","Pete Olson",1962,NA,"Pete Olson",2013,2014,45,NA,NA,NA,NA
113,"TX","R","Ted Poe",1948,NA,"Ted Poe",2013,2014,59,NA,NA,NA,NA
113,"TX","R","Pete Sessions",1955,NA,"Pete Sessions",2013,2014,52,NA,NA,NA,NA
113,"TX","R","Lamar Seeligson Smith",1947,NA,"Lamar Smith",2013,2014,60,NA,NA,NA,NA
113,"TX","R","Steve Stockman",1956,NA,"Steve Stockman",2013,2014,51,NA,NA,NA,NA
113,"TX","R","William McClellan (Mac) Thornberry",1958,NA,"Mac Thornberry",2013,2014,49,NA,NA,NA,NA
113,"TX","R","Randy Weber",1953,NA,"Randy Weber",2013,2014,54,NA,NA,NA,NA
113,"TX","R","Roger Williams",1949,NA,"Roger Williams",2013,2014,58,NA,NA,NA,NA
113,"UT","D","James David (Jim) Matheson",1960,NA,"Jim Matheson",2013,2014,47,NA,NA,NA,NA
113,"UT","R","Robert (Rob) Bishop",1951,NA,"Rob Bishop",2013,2014,56,NA,NA,NA,NA
113,"UT","R","Jason Chaffetz",1967,NA,"Jason Chaffetz",2013,2014,40,NA,NA,NA,NA
113,"UT","R","Orrin Grant Hatch",1934,NA,"Orrin Hatch",2013,2014,73,NA,NA,NA,NA
113,"UT","R","Mike Lee",1971,NA,"Mike Lee",2013,2014,36,NA,NA,NA,NA
113,"UT","R","Chris Stewart",1960,NA,"Chris Stewart",2013,2014,47,NA,NA,NA,NA
113,"VA","D","Gerald E. (Gerry) Connolly",1950,NA,"Gerry Connolly",2013,2014,57,NA,NA,NA,NA
113,"VA","D","Timothy Michael (Tim) Kaine",1958,NA,"Tim Kaine",2013,2014,49,NA,NA,NA,NA
113,"VA","D","James P. Moran",1945,NA,"James Moran",2013,2014,62,NA,NA,NA,NA
113,"VA","D","Robert C. Scott",1947,NA,"Robert Scott",2013,2014,60,NA,NA,NA,NA
113,"VA","D","Mark Warner",1954,NA,"Mark Warner",2013,2014,53,NA,NA,NA,NA
113,"VA","R","David A. Brat",1964,NA,"David Brat",2013,2014,43,NA,NA,NA,NA
113,"VA","R","Eric Cantor",1963,NA,"Eric Cantor",2013,2014,44,"Eric Cantor","Embarrassingly lost primary & majority leadership","F","NA"
113,"VA","R","J. Randy Forbes",1952,NA,"J. Forbes",2013,2014,55,NA,NA,NA,NA
113,"VA","R","Robert William Goodlatte",1952,NA,"Robert Goodlatte",2013,2014,55,NA,NA,NA,NA
113,"VA","R","H. Morgan Griffith",1958,NA,"H. Griffith",2013,2014,49,NA,NA,NA,NA
113,"VA","R","Robert Hurt",1969,NA,"Robert Hurt",2013,2014,38,NA,NA,NA,NA
113,"VA","R","E. Scott Rigell",1960,NA,"E. Rigell",2013,2014,47,NA,NA,NA,NA
113,"VA","R","Robert J. Wittman",1959,NA,"Robert Wittman",2013,2014,48,NA,NA,NA,NA
113,"VA","R","Frank Rudolph Wolf",1939,NA,"Frank Wolf",2013,2014,68,NA,NA,NA,NA
113,"VT","D","Patrick Joseph Leahy",1940,NA,"Patrick Leahy",2013,2014,67,NA,NA,NA,NA
113,"VT","D","Peter Welch",1947,NA,"Peter Welch",2013,2014,60,NA,NA,NA,NA
113,"VT","I","Bernard Sanders",1941,NA,"Bernard Sanders",2013,2014,66,NA,NA,NA,NA
113,"WA","D","Maria E. Cantwell",1958,NA,"Maria Cantwell",2013,2014,49,NA,NA,NA,NA
113,"WA","D","Suzan K. Delbene",1962,NA,"Suzan Delbene",2013,2014,45,NA,NA,NA,NA
113,"WA","D","Denny Heck",1952,NA,"Denny Heck",2013,2014,55,NA,NA,NA,NA
113,"WA","D","Derek Kilmer",1974,NA,"Derek Kilmer",2013,2014,33,NA,NA,NA,NA
113,"WA","D","Richard Ray (Rick) Larsen",1965,NA,"Rick Larsen",2013,2014,42,NA,NA,NA,NA
113,"WA","D","James A. Mcdermott",1936,NA,"James Mcdermott",2013,2014,71,NA,NA,NA,NA
113,"WA","D","Patty Murray",1950,NA,"Patty Murray",2013,2014,57,NA,NA,NA,NA
113,"WA","D","Adam Smith",1965,NA,"Adam Smith",2013,2014,42,NA,NA,NA,NA
113,"WA","R","Richard Norman (Doc) Hastings",1941,NA,"Doc Hastings",2013,2014,66,NA,NA,NA,NA
113,"WA","R","Jaime Herrera Beutler",1978,NA,"Jaime Herrera Beutler",2013,2014,29,NA,NA,NA,NA
113,"WA","R","Cathy Mcmorris Rodgers",1969,NA,"Cathy Mcmorris Rodgers",2013,2014,38,NA,NA,NA,NA
113,"WA","R","David G. Reichert",1950,NA,"David Reichert",2013,2014,57,NA,NA,NA,NA
113,"WI","D","Tammy Baldwin",1962,NA,"Tammy Baldwin",2013,2014,45,NA,NA,NA,NA
113,"WI","D","Ron Kind",1963,NA,"Ron Kind",2013,2014,44,NA,NA,NA,NA
113,"WI","D","Gwendolynne S. (Gwen) Moore",1951,NA,"Gwen Moore",2013,2014,56,NA,NA,NA,NA
113,"WI","D","Mark Pocan",1964,NA,"Mark Pocan",2013,2014,43,NA,NA,NA,NA
113,"WI","R","Sean Duffy",1971,NA,"Sean Duffy",2013,2014,36,NA,NA,NA,NA
113,"WI","R","Ron Johnson",1955,NA,"Ron Johnson",2013,2014,52,NA,NA,NA,NA
113,"WI","R","Thomas Evert Petri",1940,NA,"Thomas Petri",2013,2014,67,NA,NA,NA,NA
113,"WI","R","Reid Ribble",1956,NA,"Reid Ribble",2013,2014,51,NA,NA,NA,NA
113,"WI","R","Paul D. Ryan",1970,NA,"Paul Ryan",2013,2014,37,NA,NA,NA,NA
113,"WI","R","Frank James Sensenbrenner Jr.",1943,NA,"Frank Sensenbrenner",2013,2014,64,NA,NA,NA,NA
113,"WV","D","Joe Manchin Iii",1947,NA,"Joe Manchin",2013,2014,60,NA,NA,NA,NA
113,"WV","D","Nick Joe Rahall",1949,NA,"Nick Rahall",2013,2014,58,NA,NA,NA,NA
113,"WV","D","John Davison IV (Jay) Rockefeller",1937,NA,"Jay Rockefeller",2013,2014,70,NA,NA,NA,NA
113,"WV","R","Shelley Moore Capito",1953,NA,"Shelley Capito",2013,2014,54,NA,NA,NA,NA
113,"WV","R","David Mckinley",1947,NA,"David Mckinley",2013,2014,60,NA,NA,NA,NA
113,"WY","R","John A. Barrasso",1952,NA,"John Barrasso",2013,2014,55,NA,NA,NA,NA
113,"WY","R","Michael B. Enzi",1944,NA,"Michael Enzi",2013,2014,63,NA,NA,NA,NA
113,"WY","R","Cynthia M. Lummis",1954,NA,"Cynthia Lummis",2013,2014,53,NA,NA,NA,NA
114,"AK","R","Lisa Murkowski",1957,NA,"Lisa Murkowski",2015,2016,50,NA,NA,NA,NA
114,"AK","R","Daniel Scott Sullivan",1964,NA,"Daniel Sullivan",2015,2016,43,NA,NA,NA,NA
114,"AK","R","Donald Edwin Young",1933,NA,"Donald Young",2015,2016,74,NA,NA,NA,NA
114,"AL","D","Terri Sewell",1965,NA,"Terri Sewell",2015,2016,42,NA,NA,NA,NA
114,"AL","R","Robert Aderholt",1965,NA,"Robert Aderholt",2015,2016,42,NA,NA,NA,NA
114,"AL","R","Mo Brooks",1954,NA,"Mo Brooks",2015,2016,53,NA,NA,NA,NA
114,"AL","R","Bradley Byrne",1955,NA,"Bradley Byrne",2015,2016,52,NA,NA,NA,NA
114,"AL","R","Gary James Palmer",1954,NA,"Gary Palmer",2015,2016,53,NA,NA,NA,NA
114,"AL","R","Martha Roby",1976,NA,"Martha Roby",2015,2016,31,NA,NA,NA,NA
114,"AL","R","Mike Dennis Rogers",1958,NA,"Mike Rogers",2015,2016,49,NA,NA,NA,NA
114,"AL","R","Jefferson Beauregard III (Jeff) Sessions",1946,NA,"Jeff Sessions",2015,2016,61,NA,NA,NA,NA
114,"AL","R","Richard C. Shelby",1934,NA,"Richard Shelby",2015,2016,73,NA,NA,NA,NA
114,"AR","R","John Boozman",1950,NA,"John Boozman",2015,2016,57,NA,NA,NA,NA
114,"AR","R","Tom Cotton",1977,NA,"Tom Cotton",2015,2016,30,NA,NA,NA,NA
114,"AR","R","Rick Crawford",1966,NA,"Rick Crawford",2015,2016,41,NA,NA,NA,NA
114,"AR","R","French Hill",1956,NA,"French Hill",2015,2016,51,NA,NA,NA,NA
114,"AR","R","Bruce Eugene Westerman",1967,NA,"Bruce Westerman",2015,2016,40,NA,NA,NA,NA
114,"AR","R","Steve Womack",1957,NA,"Steve Womack",2015,2016,50,NA,NA,NA,NA
114,"AZ","D","Ruben Gallego",1979,NA,"Ruben Gallego",2015,2016,28,NA,NA,NA,NA
114,"AZ","D","Raúl M. Grijalva",1948,NA,"Raúl Grijalva",2015,2016,59,NA,NA,NA,NA
114,"AZ","D","Ann Kirkpatrick",1950,NA,"Ann Kirkpatrick",2015,2016,57,NA,NA,NA,NA
114,"AZ","D","Kyrsten Sinema",1976,NA,"Kyrsten Sinema",2015,2016,31,NA,NA,NA,NA
114,"AZ","R","Jeff Flake",1962,NA,"Jeff Flake",2015,2016,45,NA,NA,NA,NA
114,"AZ","R","Trent Franks",1957,NA,"Trent Franks",2015,2016,50,NA,NA,NA,NA
114,"AZ","R","Paul Gosar",1958,NA,"Paul Gosar",2015,2016,49,NA,NA,NA,NA
114,"AZ","R","John Sidney Mccain Iii",1936,NA,"John Mccain",2015,2016,71,NA,NA,NA,NA
114,"AZ","R","Martha Mcsally",1966,NA,"Martha Mcsally",2015,2016,41,NA,NA,NA,NA
114,"AZ","R","Matthew James Salmon",1958,NA,"Matthew Salmon",2015,2016,49,NA,NA,NA,NA
114,"AZ","R","David Schweikert",1962,NA,"David Schweikert",2015,2016,45,NA,NA,NA,NA
114,"CA","D","Peter Rey Aguilar",1979,NA,"Peter Aguilar",2015,2016,28,NA,NA,NA,NA
114,"CA","D","Karen Bass",1953,NA,"Karen Bass",2015,2016,54,NA,NA,NA,NA
114,"CA","D","Xavier Becerra",1958,NA,"Xavier Becerra",2015,2016,49,NA,NA,NA,NA
114,"CA","D","Ami Bera",1965,NA,"Ami Bera",2015,2016,42,NA,NA,NA,NA
114,"CA","D","Barbara Boxer",1940,NA,"Barbara Boxer",2015,2016,67,NA,NA,NA,NA
114,"CA","D","Julia Brownley",1952,NA,"Julia Brownley",2015,2016,55,NA,NA,NA,NA
114,"CA","D","Lois Capps",1938,NA,"Lois Capps",2015,2016,69,NA,NA,NA,NA
114,"CA","D","Tony Cárdenas",1963,NA,"Tony Cárdenas",2015,2016,44,NA,NA,NA,NA
114,"CA","D","Judy Chu",1953,NA,"Judy Chu",2015,2016,54,NA,NA,NA,NA
114,"CA","D","Jim Costa",1952,NA,"Jim Costa",2015,2016,55,NA,NA,NA,NA
114,"CA","D","Susan A. Davis",1944,NA,"Susan Davis",2015,2016,63,NA,NA,NA,NA
114,"CA","D","Mark James Desaulnier",1952,NA,"Mark Desaulnier",2015,2016,55,NA,NA,NA,NA
114,"CA","D","Anna Georges Eshoo",1942,NA,"Anna Eshoo",2015,2016,65,NA,NA,NA,NA
114,"CA","D","Sam Farr",1941,NA,"Sam Farr",2015,2016,66,NA,NA,NA,NA
114,"CA","D","Dianne Feinstein",1933,NA,"Dianne Feinstein",2015,2016,74,NA,NA,NA,NA
114,"CA","D","John Garamendi",1945,NA,"John Garamendi",2015,2016,62,NA,NA,NA,NA
114,"CA","D","Janice Hahn",1952,NA,"Janice Hahn",2015,2016,55,"Janice Hahn","Elected to LA County Board of Supervisors","C","NA"
114,"CA","D","Mike Honda",1941,NA,"Mike Honda",2015,2016,66,NA,NA,NA,NA
114,"CA","D","Jared Huffman",1964,NA,"Jared Huffman",2015,2016,43,NA,NA,NA,NA
114,"CA","D","Barbara Lee",1946,NA,"Barbara Lee",2015,2016,61,NA,NA,NA,NA
114,"CA","D","Ted Lieu",1969,NA,"Ted Lieu",2015,2016,38,NA,NA,NA,NA
114,"CA","D","Zoe Lofgren",1947,NA,"Zoe Lofgren",2015,2016,60,NA,NA,NA,NA
114,"CA","D","Alan Lowenthal",1941,NA,"Alan Lowenthal",2015,2016,66,NA,NA,NA,NA
114,"CA","D","Doris Matsui",1944,NA,"Doris Matsui",2015,2016,63,NA,NA,NA,NA
114,"CA","D","Jerry Mcnerney",1951,NA,"Jerry Mcnerney",2015,2016,56,NA,NA,NA,NA
114,"CA","D","Grace Flores Napolitano",1936,NA,"Grace Napolitano",2015,2016,71,NA,NA,NA,NA
114,"CA","D","Nancy Pelosi",1940,NA,"Nancy Pelosi",2015,2016,67,NA,NA,NA,NA
114,"CA","D","Scott Peters",1958,NA,"Scott Peters",2015,2016,49,NA,NA,NA,NA
114,"CA","D","Lucille Roybal-allard",1941,NA,"Lucille Roybal-allard",2015,2016,66,NA,NA,NA,NA
114,"CA","D","Raul Ruiz",1972,NA,"Raul Ruiz",2015,2016,35,NA,NA,NA,NA
114,"CA","D","Loretta Sanchez",1960,NA,"Loretta Sanchez",2015,2016,47,NA,NA,NA,NA
114,"CA","D","Linda T. Sánchez",1969,NA,"Linda Sánchez",2015,2016,38,NA,NA,NA,NA
114,"CA","D","Adam Schiff",1960,NA,"Adam Schiff",2015,2016,47,NA,NA,NA,NA
114,"CA","D","Brad Sherman",1954,NA,"Brad Sherman",2015,2016,53,NA,NA,NA,NA
114,"CA","D","Karen Lorraine Jacqueline (Jackie) Speier",1950,NA,"Jackie Speier",2015,2016,57,NA,NA,NA,NA
114,"CA","D","Eric Swalwell",1980,NA,"Eric Swalwell",2015,2016,27,NA,NA,NA,NA
114,"CA","D","Mark Takano",1960,NA,"Mark Takano",2015,2016,47,NA,NA,NA,NA
114,"CA","D","Michael Thompson",1951,NA,"Michael Thompson",2015,2016,56,NA,NA,NA,NA
114,"CA","D","Norma Judith Torres",1965,NA,"Norma Torres",2015,2016,42,NA,NA,NA,NA
114,"CA","D","Juan Vargas",1961,NA,"Juan Vargas",2015,2016,46,NA,NA,NA,NA
114,"CA","D","Maxine Waters",1938,NA,"Maxine Waters",2015,2016,69,NA,NA,NA,NA
114,"CA","R","Ken Calvert",1953,NA,"Ken Calvert",2015,2016,54,NA,NA,NA,NA
114,"CA","R","Paul Cook",1943,NA,"Paul Cook",2015,2016,64,NA,NA,NA,NA
114,"CA","R","Jeff Denham",1967,NA,"Jeff Denham",2015,2016,40,NA,NA,NA,NA
114,"CA","R","Duncan Duane Hunter",1976,NA,"Duncan Hunter",2015,2016,31,NA,NA,NA,NA
